source,target
778312,779623
1337291,442727
39244,83180
393021,382476
120775,882597
861283,406381
195983,220073
319306,320665
18089,28485
785827,521863
674826,654587
284938,126753
339212,816864
747023,424875
405002,29935
211196,995140
195064,97729
41977,6620
1158196,815378
9455,310538
811762,990485
59557,456422
382246,242190
915513,139369
265177,57571
562433,285451
57906,557551
196777,184873
1043255,239099
209211,511782
263856,263861
572432,424700
369796,433055
62184,543099
64374,548196
141353,352114
313863,340149
928225,1123671
277801,817528
323319,110877
564436,131500
1045600,1058782
332377,633344
815862,86640
787963,80078
337473,1238841
303629,76370
903071,1173691
33996,343204
792462,1294349
300745,688566
65476,709780
189,76092
448723,32971
203208,341701
570219,78051
800589,644301
223204,99090
549840,509688
676122,444236
262040,368676
89451,107191
79710,558762
1118559,813462
303930,396830
20258,111827
451013,165884
1275434,944290
1168239,870905
528380,130064
727114,69806
459162,478808
88500,88417
145910,823398
928568,1183198
47162,54839
137139,6015
606190,312132
221350,540788
122692,204244
553813,1282285
197160,414717
346573,641373
687698,587189
945051,949369
276215,577196
629447,910378
1169273,631974
964918,536607
861595,786140
378739,327239
892133,429668
1373944,1034758
792929,819672
1037719,1239646
323684,642705
315174,134276
288321,479978
1026491,230638
375207,195881
158483,160092
273330,332225
135504,961051
864744,438555
425779,307949
614646,540216
1379214,1477532
507548,192718
160806,1016573
34914,85713
399169,267953
1053431,877604
638574,1153699
714614,564016
545861,1397361
84217,9294
82545,71730
115876,552838
495209,195522
250263,237513
20084,324902
22790,44482
541512,541533
104579,876848
189032,52190
93897,161279
296507,349489
359916,136001
171006,464380
337254,165596
22540,352567
370030,504676
830389,988872
347685,246159
777677,171406
62941,667
107636,52049
285926,25591
255725,128059
713905,302247
361495,485196
620857,516582
408603,55151
660792,790608
155285,264422
473878,161102
378673,863725
435525,191071
87322,556312
728641,709503
120846,128499
776625,33101
353149,766183
445326,1298730
500697,930846
590473,904897
799426,207310
763487,790097
560267,350490
908401,401085
547764,425947
442802,317828
1546689,352053
756054,949480
47195,121802
444732,179381
1512285,867027
75013,472749
978080,978071
706944,353420
649973,314074
651009,651108
151290,57714
841176,640445
934083,331120
368220,108861
525034,781997
752399,122109
557404,44723
246202,136027
9716,1100018
133028,5867
706755,1317815
315475,413264
474995,815306
477100,1358211
1317674,411289
364646,23474
935472,774710
341452,447610
575090,163450
480217,261178
159902,989122
1250575,737603
239181,800891
1096066,1506059
506166,874353
305217,775899
612684,406391
151421,139021
149180,121032
1123082,1061415
48208,54172
88466,69025
929552,752858
754719,623031
402179,589986
1165029,272523
23816,15540
235489,53592
543295,360922
809252,1403972
500943,56771
968430,86751
748104,81058
604391,50700
189,30143
760817,320381
163231,226472
279806,139717
556538,276010
206399,333294
159309,273729
538475,107539
51972,95403
822685,667775
176292,113372
1150096,483043
508157,1126712
350066,419756
524837,512510
414030,362851
795074,1074945
1457527,953662
1025528,1264633
1335198,439295
767737,1110934
1057433,1220191
1046745,711675
456190,60357
329973,612594
322659,342893
770877,1262221
399891,130882
231590,268976
574304,1265201
40386,140965
286215,552054
455066,454944
870607,699452
155877,301435
23889,333305
6672,133011
357093,357221
798446,241887
65055,69251
37238,488758
324937,113559
429672,466893
257311,257310
902081,831439
448179,138317
1121613,239050
322672,504853
1189003,1088698
134287,449579
200692,241501
613958,202980
48065,304943
1018562,368637
642879,329678
167840,470947
513474,301261
1121658,215912
661360,1069190
445447,453805
1220455,299218
211653,363034
750122,1116549
760021,342128
316570,418144
173591,89546
623942,383075
301252,1283273
663230,710748
513658,86554
928246,812967
380649,128564
683441,614680
787539,297882
12692,547846
796408,272394
410692,475608
873277,103521
979017,1463121
322400,117245
137319,441578
462331,454967
661100,236023
230805,204545
1047784,323428
88563,170303
36690,59066
220724,213252
85048,375293
603873,154308
1206812,284701
1178730,329652
216513,244610
416584,260963
704340,651060
1045049,636037
100741,143015
739144,144309
510180,1028973
226675,303043
396038,373841
701659,1103080
475312,353879
603668,971612
1145127,1003172
556613,246477
279774,309094
201003,57783
931834,206992
1254278,635476
702479,523456
990119,678646
408127,503343
165959,400050
642601,580524
24549,102477
1450380,1542817
20176,18486
1179344,266909
214073,142964
166666,423491
914001,140948
10008,357
252236,1060163
52146,52226
649617,97294
1345738,1604255
218188,372164
804097,880447
203614,803683
1057898,176686
471602,449153
365570,982127
532705,512092
78379,115348
604776,279240
191544,3964
848909,637190
103680,169321
219017,135828
441360,136404
456695,212455
727669,681284
237094,704231
595878,470370
31428,326479
546782,299852
251480,13675
105084,303278
127558,80149
400081,432900
148687,896385
18294,18370
82980,94053
9754,62483
460262,173827
1115996,1425486
471811,592014
13380,164864
159506,287367
227377,592974
969113,139086
228687,607110
658934,361205
63359,296675
952498,580586
628852,968049
324489,968691
41589,531242
237033,86670
210678,27291
407517,344191
104876,44720
480422,480623
149774,6833
181360,391150
885180,809138
840935,286416
597646,752669
981947,586391
159445,159121
795233,998938
623083,415145
648183,76286
592982,974142
1017777,161363
147137,387082
477111,185938
1075163,672081
383156,31893
1109235,69562
143672,381995
399012,558814
200742,486785
403181,208704
887845,864787
451835,354502
594915,525123
414666,759583
380854,71719
45539,86401
351617,141865
353741,749656
481477,469222
632945,918056
95719,641359
779014,1132077
193533,123005
343315,474244
81726,289387
458037,406673
301495,439538
1276020,730484
698594,97021
627757,1108207
122654,11432
314980,307427
647548,453936
788524,1117512
542292,506836
163447,987260
266619,238250
758984,294655
412855,516975
1454199,1207167
257470,1261541
629724,1282713
1398711,83847
1124789,656988
33666,83006
11370,5300
245903,48349
481452,181522
268898,425746
99039,37512
155337,546877
229133,367245
1001717,737304
411335,349926
714275,72058
104238,154442
505304,793351
931093,243436
734991,1069424
697417,381517
844383,246678
1018559,949189
225008,411260
830326,903766
515208,210432
419625,347476
106608,70044
1041531,205422
923581,537973
714625,425834
511068,108100
917097,917619
869564,1022822
1378510,619698
363348,363346
351124,916498
146873,986168
1448374,661614
750758,72387
108540,263972
1576347,1171935
349501,304455
218540,882342
453872,543170
377014,801709
38637,501162
303666,293582
77732,441173
277871,206124
1053107,1080412
188812,769407
85447,86218
913666,885598
1189234,269832
845801,27396
229846,322949
324792,312068
108725,108618
524766,1123989
588451,1269069
377270,635222
389629,1036426
351355,802710
1112314,722423
1095786,330891
717641,846935
754637,296749
109097,89227
971672,1489266
765641,439331
79552,775106
257392,422569
394016,729156
722583,462789
1004938,751995
757602,856923
86778,129026
119618,251128
580393,422579
137686,304407
334149,344518
344850,94859
368479,1255752
326672,57025
155045,1167917
1094196,1432027
62528,692000
742614,253296
199944,9542
52623,616142
216114,148969
771059,1005658
177559,939774
666050,246338
147452,296598
418506,692864
407773,407855
234131,615367
566516,1406361
61781,685287
64833,726659
831957,747746
822940,88550
641606,224140
1314347,943235
636984,334565
210798,726075
242369,679796
112613,1269888
236956,296681
104255,874681
116624,205896
1142897,301259
170664,171185
709947,213295
600879,229240
207869,793340
106341,28761
880423,122864
1108592,345613
21618,112732
144017,304338
329473,251996
835143,152863
851013,923557
136144,461455
189,80875
420094,105996
468697,155052
913161,446977
715488,514416
475651,680797
375323,183859
770891,124643
355304,379694
126785,198395
898714,46661
111011,412054
445418,237628
632859,616970
737898,692994
978597,510505
298301,73997
247052,621741
257355,487973
340856,1250210
211972,106091
879639,1350323
423800,852500
36403,18026
522167,829650
353203,602348
790000,80751
649750,56501
375435,947323
61189,317838
981581,1540167
238412,933732
91712,123895
803049,512017
647428,624848
187002,82091
309279,312308
1155418,1252701
448329,1040883
299732,302427
1030680,170753
497022,421105
885808,486797
54413,326586
385399,177845
267384,865087
631995,1220300
1189436,629989
278523,997705
738188,325231
435800,375312
578928,1035044
1350051,524013
595284,339141
1144962,250852
420444,620515
166237,607667
140768,278408
779523,289630
568391,737429
323517,245266
209009,642098
1222411,1423790
444993,283034
497053,39705
468364,155078
986620,147094
233655,400534
780403,1071999
290828,294071
694304,1028030
348374,378794
27485,394651
375487,499250
742557,823247
7263,76167
993973,702630
132988,28814
708021,372075
66241,536437
865240,1391903
707503,352873
203001,99837
56989,56873
3510,13445
176731,35931
317572,445870
255909,52719
285551,512301
596839,72574
494571,658292
836967,125997
73719,84364
623004,281828
234647,336260
79038,409887
503724,674290
135699,258275
42206,253441
342961,343055
777053,936166
386083,154434
230780,220757
418997,1043242
156518,199352
167044,55801
103210,30930
461222,76120
137392,919619
640094,484619
426165,856890
364967,343816
718302,105904
791032,553318
89201,795164
515636,514821
305037,938244
460061,407271
919774,119958
511437,586758
438997,1091293
829038,49087
606993,523329
226217,927486
702155,827746
157362,418639
593179,455308
253621,138195
885007,276957
402172,204548
532523,202151
304766,311945
251124,13102
781180,393876
102804,871832
117793,102348
79648,10473
661982,1448749
693345,1050021
478882,801479
1118904,276178
147123,974837
156779,285329
366721,586596
299361,142433
89207,712043
242374,1145500
90329,40839
137941,290394
662547,58741
532783,342452
18260,122395
45187,132647
489218,957711
780211,450062
264233,245339
349883,440194
1048134,1110851
261209,415689
99771,136735
336054,552830
402249,435041
163130,215035
882561,558677
151595,501592
391656,93854
416493,417146
456991,456994
44398,11432
1163325,650631
127587,189851
289993,495403
52900,629485
263373,1121746
151900,128807
1591256,848954
86308,626838
33440,15124
723319,248220
689568,313752
334774,916776
497510,266600
697111,468827
1018313,529901
69834,108081
62363,313277
1447770,659603
28793,27863
764640,828541
895517,553727
497723,286685
360750,435867
189,82851
857187,258541
1088051,87986
688482,1319741
162160,27547
551408,287794
417231,996336
74855,560369
1011418,456307
110433,553704
309242,335826
968025,255280
1053617,797256
1477613,705840
79099,290962
1044069,274424
76382,118308
106560,503013
330821,803171
59502,76385
110817,896443
138861,539134
97408,477502
139109,616969
987999,420951
282703,155965
92687,827195
374966,1203189
485756,1172941
212638,413094
403418,843109
656647,102618
514191,489430
247595,901856
93765,92413
150831,561210
189229,222697
850891,896184
39380,474284
113765,102553
414415,29365
412049,915224
805414,514307
823457,523226
58930,530633
354802,697164
852948,1508788
703631,286769
979997,979879
65113,2604
714850,1340402
22050,44431
1178227,922766
387792,299414
398328,602155
99700,659441
314484,1050329
860749,1208222
872156,103059
374647,522994
1116332,1220543
1010565,358135
991674,1157895
368925,137517
412556,583326
229681,175191
666581,666376
1034010,1034025
682031,1266729
136847,340505
261337,603596
668108,1074269
170531,1041556
671257,1083863
1563169,1248304
288041,887881
116691,128554
68954,837021
1519623,122594
315571,702048
319723,903264
342186,358650
404029,467178
332630,519367
38115,249099
928481,928464
791422,81126
286609,1161679
875849,848022
34949,95433
244067,387952
64442,218008
5109,126804
170149,529001
49368,592794
49735,173354
101839,76396
934793,138910
368588,561720
299926,1214306
89989,761601
151882,292575
159921,619068
1153360,238709
354605,40967
1090565,433855
158125,92597
189,58584
565682,533278
1066951,1054708
21559,14163
124976,137991
186233,224567
90217,694198
142818,404193
454006,447712
271036,281769
313407,232215
725222,933648
515825,123762
914204,389094
954591,384878
57180,1190127
32852,80741
1070118,649213
531736,95443
371337,99935
322500,20008
524098,209026
1073543,887850
478419,74726
376797,443771
1098574,14292
110572,24706
96014,8642
835237,1504475
282530,626531
19227,231538
306683,551658
433352,329846
1459776,706822
527417,1006481
496385,966178
152631,504167
139356,852854
705810,282300
140815,769357
902798,423156
1510408,860254
640275,651588
354415,933264
567052,705945
755343,652158
980233,262821
342934,342453
298372,51975
104100,90111
995355,865012
938345,222839
1335897,1078717
1136969,438992
347192,647076
12277,87469
852477,47274
641197,1208126
867066,866346
392767,199225
459745,499255
10936,20407
359193,544343
437781,195840
890514,109234
1041464,206487
500378,440359
931395,911693
77369,15761
224851,571298
708505,230586
930756,797942
321476,892785
823444,1064917
117117,288305
255513,248175
785313,730679
520603,809967
182324,456633
572867,785562
919465,279328
194150,711043
417066,190345
580391,1288516
358965,358931
406183,182362
111433,254754
802752,551110
370336,308868
171276,29427
459628,622899
380893,297682
629300,630525
1220783,299780
330867,95504
88323,88587
245759,733231
381132,60517
845028,257245
267505,507207
32701,619492
1062400,434579
334705,529844
250680,858708
1185483,787353
173102,1020975
167659,35184
180265,653630
939032,1143247
747547,646226
471076,329521
129326,94294
410029,587223
296842,1124799
445615,66703
312782,493134
295668,143686
497791,631885
491650,37691
